offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
2.293969849246231206e+03,6.000000000000000000e+02,2.921844584779476506e+00,0.000000000000000000e+00,8.408433053631704013e+00,0.000000000000000000e+00,9.999365649672004031e-01
2.349246231155778332e+03,6.000000000000000000e+02,2.901405347347995267e+00,0.000000000000000000e+00,8.342250955853991456e+00,0.000000000000000000e+00,9.999404967696000623e-01
2.404522613065326368e+03,6.000000000000000000e+02,2.882454531189507563e+00,0.000000000000000000e+00,8.277995267856830708e+00,0.000000000000000000e+00,9.999441247038951541e-01
2.459798994974874404e+03,6.000000000000000000e+02,2.864859163497597727e+00,0.000000000000000000e+00,8.215592330387991638e+00,0.000000000000000000e+00,9.999474767413392140e-01
2.515075376884421530e+03,6.000000000000000000e+02,2.848500173545100100e+00,0.000000000000000000e+00,8.154971960511360862e+00,0.000000000000000000e+00,9.999505778867783246e-01
2.570351758793969566e+03,6.000000000000000000e+02,2.833270744242685879e+00,0.000000000000000000e+00,8.096067255857910538e+00,0.000000000000000000e+00,9.999534505295394338e-01
2.625628140703517602e+03,6.000000000000000000e+02,2.819074880407638872e+00,0.000000000000000000e+00,8.038814414381519668e+00,0.000000000000000000e+00,9.999561147609957734e-01
2.680904522613064728e+03,6.000000000000000000e+02,2.805826162315347982e+00,0.000000000000000000e+00,7.983152559151854177e+00,0.000000000000000000e+00,9.999585886202299045e-01
2.736180904522612764e+03,6.000000000000000000e+02,2.793446659193123960e+00,0.000000000000000000e+00,7.929023584270076697e+00,0.000000000000000000e+00,9.999608883534402137e-01
2.791457286432159890e+03,6.000000000000000000e+02,2.781865979364396058e+00,0.000000000000000000e+00,7.876372000385607919e+00,0.000000000000000000e+00,9.999630285948930553e-01
2.846733668341708835e+03,6.000000000000000000e+02,2.771020439084839193e+00,0.000000000000000000e+00,7.825144798392059897e+00,0.000000000000000000e+00,9.999650225626606215e-01
2.902010050251255961e+03,6.000000000000000000e+02,2.760852333217743926e+00,0.000000000000000000e+00,7.775291314989118518e+00,0.000000000000000000e+00,9.999668822021365866e-01
2.957286432160803088e+03,6.000000000000000000e+02,2.751309294546519624e+00,0.000000000000000000e+00,7.726763111251280236e+00,0.000000000000000000e+00,9.999686183313418741e-01
3.012562814070352033e+03,6.000000000000000000e+02,2.742343729627604088e+00,0.000000000000000000e+00,7.679513855906591857e+00,0.000000000000000000e+00,9.999702407585630004e-01
3.067839195979899159e+03,6.000000000000000000e+02,2.733912321292821357e+00,0.000000000000000000e+00,7.633499216680206700e+00,0.000000000000000000e+00,9.999717583892621109e-01
3.123115577889446286e+03,6.000000000000000000e+02,2.725975589107614727e+00,0.000000000000000000e+00,7.588676757858010546e+00,0.000000000000000000e+00,9.999731793203423535e-01
3.178391959798995231e+03,6.000000000000000000e+02,2.718497500381105603e+00,0.000000000000000000e+00,7.545005844086205116e+00,0.000000000000000000e+00,9.999745109230341322e-01
3.233668341708542357e+03,6.000000000000000000e+02,2.711445125327784034e+00,0.000000000000000000e+00,7.502447549814490912e+00,0.000000000000000000e+00,9.999757599171666955e-01
3.288944723618089483e+03,6.000000000000000000e+02,2.704788330854372980e+00,0.000000000000000000e+00,7.460964573665478383e+00,0.000000000000000000e+00,9.999769324355795019e-01
3.344221105527638429e+03,6.000000000000000000e+02,2.698499508233921151e+00,0.000000000000000000e+00,7.420521158253691851e+00,0.000000000000000000e+00,9.999780340827787439e-01
3.399497487437185555e+03,6.000000000000000000e+02,2.692553330509853460e+00,0.000000000000000000e+00,7.381083014308956081e+00,0.000000000000000000e+00,9.999790699865482857e-01
3.454773869346732681e+03,6.000000000000000000e+02,2.686926536057912429e+00,0.000000000000000000e+00,7.342617249050277906e+00,0.000000000000000000e+00,9.999800448436524380e-01
