offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.366834170854270951e+02,1.000000000000000000e+02,2.068901240232553462e+01,4.044709708728256858e-01,2.325396643405070449e+02,4.989380918217875660e+00,9.954832692847863651e-01
-3.266331658291456961e+02,1.000000000000000000e+02,2.173676102968618551e+01,4.163355548664292027e-01,2.323067348950534949e+02,4.858187324545635732e+00,1.009568551007283377e+00
-3.165829145728642970e+02,1.000000000000000000e+02,2.153405152480019424e+01,4.315184087628897713e-01,2.173135785618243858e+02,4.756400518759882345e+00,1.008405746291315630e+00
-3.065326633165828980e+02,1.000000000000000000e+02,2.125585301072069555e+01,3.923925891232509788e-01,2.021882260641579592e+02,4.079402574041854912e+00,9.855307948562309628e-01
-2.964824120603014990e+02,1.000000000000000000e+02,2.247722172183929956e+01,3.721008659062532975e-01,2.024757288648977465e+02,3.642935224179194353e+00,1.001149423948174411e+00
-2.864321608040199862e+02,1.000000000000000000e+02,2.278017303083957046e+01,3.848459693251838898e-01,1.932677419740422806e+02,3.542252485164484543e+00,1.013878794501653191e+00
-2.763819095477385872e+02,1.000000000000000000e+02,2.227359157563823544e+01,3.651793217185517193e-01,1.771373942985634642e+02,3.154673143083209563e+00,9.845108834177277446e-01
-2.663316582914571882e+02,1.000000000000000000e+02,2.282504772486534961e+01,4.993383886770654256e-01,1.705424262232535568e+02,4.041273021120376008e+00,9.853638042028419752e-01
-2.562814070351757891e+02,1.000000000000000000e+02,2.302309138911495623e+01,4.128501154073268009e-01,1.611030911443937725e+02,3.124456262157297992e+00,9.822081402274616124e-01
-2.462311557788943901e+02,1.000000000000000000e+02,2.334201525163802415e+01,4.998971949217221877e-01,1.527381886290347381e+02,3.530762993782999182e+00,1.011168366876773250e+00
-2.361809045226129911e+02,1.000000000000000000e+02,2.418158439841178264e+01,4.464185728504099226e-01,1.479136112060469372e+02,2.936604748519092034e+00,1.001016111547899268e+00
-2.261306532663315920e+02,1.000000000000000000e+02,2.480875677459941286e+01,4.361497160127545403e-01,1.414414995552457981e+02,2.666404444241403215e+00,9.902733138295723991e-01
-2.160804020100501930e+02,1.000000000000000000e+02,2.593334101019783944e+01,4.580022923763210074e-01,1.376798815719406832e+02,2.596448893734411012e+00,9.984169478860778213e-01
-2.060301507537687939e+02,1.000000000000000000e+02,2.695437130612170762e+01,5.497997708122733806e-01,1.328817422452155768e+02,2.883613095565261908e+00,9.982224675206068376e-01
-1.959798994974873949e+02,1.000000000000000000e+02,2.737418438998029302e+01,6.000889858126976506e-01,1.248316588405244829e+02,2.904918024021613032e+00,9.909510644974343085e-01
-1.859296482412059959e+02,1.000000000000000000e+02,2.787563524296079720e+01,6.139246191955588516e-01,1.173272769884048614e+02,2.736251842444263005e+00,9.818395827861794434e-01
-1.758793969849245968e+02,1.000000000000000000e+02,2.954526038629989770e+01,6.632595973179744586e-01,1.147525631645564204e+02,2.714957803713061502e+00,9.992437336872792564e-01
-1.658291457286431978e+02,1.000000000000000000e+02,3.037111779873440298e+01,6.335473976326525536e-01,1.083897215784919155e+02,2.375758745886380474e+00,9.740883733399430255e-01
-1.557788944723616851e+02,1.000000000000000000e+02,3.195978602510449917e+01,4.898320179400607044e-01,1.046633904040983793e+02,1.678510508989270011e+00,9.973301513488588288e-01
-1.457286432160802860e+02,1.000000000000000000e+02,3.477706922118260735e+01,7.579279794511881718e-01,1.043851983467464350e+02,2.367527309565196081e+00,9.973721991878802262e-01
-1.356783919597988870e+02,1.000000000000000000e+02,3.572230955227284710e+01,7.072639383440426641e-01,9.780044814373988515e+01,2.009239673938614246e+00,9.982404603964291079e-01
-1.256281407035174880e+02,1.000000000000000000e+02,3.691017236526166556e+01,7.175993484688459878e-01,9.200690661007492110e+01,1.850145478094430862e+00,9.917692019824232430e-01
-1.155778894472360889e+02,1.000000000000000000e+02,4.083576153802739839e+01,1.049383180351975753e+00,9.271353698212338657e+01,2.451175312889523283e+00,9.880447113257313507e-01
-1.055276381909546899e+02,1.000000000000000000e+02,4.300323323464537140e+01,1.053308165103506555e+00,8.866477172225573611e+01,2.226280819356292184e+00,1.003182558375656841e+00
-9.547738693467329085e+01,1.000000000000000000e+02,4.329628298802608555e+01,1.265234996924839539e+00,8.094169133296028917e+01,2.418614542617792740e+00,9.664754991834821896e-01
-8.542713567839189182e+01,1.000000000000000000e+02,4.851856208308397811e+01,1.247051936879759459e+00,8.246685743423986992e+01,2.157124939476283920e+00,9.874412806069833293e-01
-7.537688442211049278e+01,1.000000000000000000e+02,5.095427350807336353e+01,1.166054885623575066e+00,7.876849925822232024e+01,1.828569340473967575e+00,9.582644552337260535e-01
-6.532663316582909374e+01,1.000000000000000000e+02,5.506248887528279568e+01,1.295293367002526841e+00,7.770727213813670176e+01,1.848068748996483102e+00,9.635334399534069005e-01
-5.527638190954769470e+01,1.000000000000000000e+02,5.955103084372159827e+01,1.364333377046031970e+00,7.713562399058733376e+01,1.781202493034440337e+00,9.897582898649470717e-01
-4.522613065326629567e+01,1.000000000000000000e+02,6.093279704290233667e+01,1.906750597748677389e+00,7.298692840442119234e+01,2.296757916800324040e+00,9.773256279806704638e-01
-3.517587939698478294e+01,1.000000000000000000e+02,6.205291228077351207e+01,1.431436207721076270e+00,6.948351429021238346e+01,1.608553892068270263e+00,9.550081787871605998e-01
